ts,id,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14
2024-11-14 00:50:17.859412,488,6.58652819784944E-18,7.00314911706924E-18,0.132088491396932,1.29995540721383E-17,4.55914552775295E-18,1.3572589239316E-17,6.68126724161484E-03,3.73840992916089E-17,1.72201104395957E-17,3.78957293747035E-17,1.94425278268368E-03,9.26532761693012E-18,2.51021837075804E-17,1.17095800669386E-17,4.46459081006495E-04
2024-11-14 00:52:08.041690,489,2.41234983378025E-18,1.52962951821185E-17,0.13172528883639,2.88299717651568E-17,2.2886322424637E-17,2.58283979086162E-17,5.8771530987692E-03,3.44725266953677E-17,6.41194334246929E-18,4.15046345504418E-17,2.16719562179059E-03,6.62910186250479E-18,1.77079102225285E-17,1.43777505428446E-17,4.03233915949147E-04
2024-11-14 00:53:58.214718,490,9.36479626484354E-18,1.99746191205632E-17,0.131341307163547,2.61793794538644E-17,2.5234623002599E-17,7.3471522408075E-18,5.04530350563043E-03,3.08251467276604E-17,5.51350917661034E-18,3.61696063818555E-17,2.35606773686997E-03,4.43666465427489E-18,2.38882261248906E-17,1.18835636638759E-17,3.43687646687079E-04
2024-11-14 00:55:48.403259,491,1.59106668812248E-17,1.28445509840257E-17,0.130911109437772,1.50889213937248E-17,1.19555332423356E-17,2.23078745176698E-17,4.20087453716715E-03,2.64503051154152E-17,5.89138052664484E-18,3.7664430402892E-17,2.50005066558777E-03,5.3423699736014E-18,2.54159293679788E-17,1.10711083714001E-17,2.64783026268107E-04
2024-11-14 00:57:38.585194,492,2.33103467084383E-18,6.50565706298843E-18,0.130464720708109,1.48541037988761E-17,7.33246541750552E-18,1.66677337770491E-17,3.35762176430771E-03,3.0891686481602E-17,9.71109613599942E-18,3.70707264522795E-17,2.5981658696536E-03,2.97180946754516E-18,1.83988795115378E-17,1.19723679449821E-17,1.7676759433395E-04
2024-11-14 00:59:28.768857,493,6.50521303491303E-19,1.49930330742442E-17,0.130008803883532,4.37676248876907E-18,1.14357400978387E-17,1.63794669255431E-17,2.51050518573262E-03,3.07595991258753E-17,1.1893875794287E-17,5.0562317999598E-17,2.64561116809699E-03,2.26006953845966E-18,2.01037505429958E-17,1.09995687797172E-17,6.33310829093069E-05
2024-11-14 01:01:18.954590,494,2.48011246956059E-18,3.84226938083489E-18,0.129509529246728,5.5741017889396E-18,1.82724415046906E-17,3.11028862123172E-17,1.64166513271585E-03,2.86243586461785E-17,1.5236290320389E-17,4.68869878463302E-17,2.63621389447898E-03,4.32433546946845E-18,1.43848065933673E-17,1.52074925496062E-17,6.40482138268688E-05
2024-11-14 01:03:09.141515,495,1.92445885616177E-18,1.34229670349691E-17,0.128984588695175,1.54910420372034E-17,8.63791080052281E-18,2.89272190125635E-17,7.92962904560975E-04,2.56025951811747E-17,8.02820055951198E-18,4.07034466240461E-17,2.57107154401606E-03,6.9197630815651E-18,2.18086192132021E-17,1.02228375662982E-17,1.8443623502386E-04
2024-11-14 01:04:59.314927,496,3.25260651745651E-18,2.18418308813885E-17,0.128443168522635,2.75358299582348E-17,2.16752386490841E-17,2.23014827539779E-17,8.56741434680764E-06,2.02894113913453E-17,1.11443922952354E-17,4.04168524883498E-17,2.44416025208043E-03,3.52659240413092E-18,2.39280389397977E-17,1.14855631428005E-17,2.87676986783432E-04
2024-11-14 01:06:49.497073,497,4.60785923306339E-19,1.95158096843296E-17,0.127861642669939,1.13560181915808E-17,8.19782620843438E-18,1.72773866054947E-17,7.98266439129501E-04,3.53383284486906E-17,9.28273287178039E-18,3.34520829084094E-17,2.26567363069981E-03,9.35115614757643E-18,2.22968437957602E-17,1.35795939061441E-17,3.75908513155926E-04
2024-11-14 01:08:39.677657,498,5.86824425857779E-18,1.63517105864539E-17,0.12724788706803,2.31252176374064E-17,1.03766114105583E-17,1.74925782868697E-17,1.53671423406834E-03,1.79424467377455E-17,7.19426678795853E-18,4.10603308148033E-17,2.03289280639675E-03,3.25205680531404E-18,1.63131675839042E-17,1.13356259414547E-17,4.37515552492274E-04
2024-11-14 01:10:29.865954,499,5.42101086242752E-18,1.56679619709458E-17,0.126610544667632,9.59057087000257E-18,1.84662723685897E-17,2.66443145373657E-17,2.23611247460815E-03,3.11298549590008E-17,6.49434903855989E-18,2.95888840160787E-17,1.75309830655592E-03,7.91907179443402E-18,2.04039115754839E-17,1.39126344547824E-17,4.65350910775004E-04
2024-11-14 01:12:20.038923,500,1.09097843606354E-17,3.5800901916376E-18,0.125942564710162,1.37587260912403E-17,6.13762616789766E-18,2.81057527914659E-17,2.8869166289512E-03,3.45663683645944E-17,1.53094560764782E-17,2.88428860387247E-17,1.436917194889E-03,4.61299903776545E-18,2.16185736932804E-17,1.47825979775515E-17,4.57578951045868E-04
2024-11-14 01:14:10.213039,501,5.48199723462983E-18,1.72887622431355E-17,0.125258532974809,1.27411365049163E-17,1.79969925920472E-17,2.11572056810437E-17,3.45443637279848E-03,2.70963806715482E-17,1.56601024271452E-17,3.35847954357388E-17,1.09600918572268E-03,4.68173569710992E-18,1.33660453194526E-17,9.51023280264189E-18,4.12389099514872E-04
2024-11-14 01:16:00.402661,502,4.49943901581484E-18,1.5804640892852E-17,0.124542297788594,2.82052411755083E-17,2.44363463578859E-17,2.59318993856656E-17,3.96223592005962E-03,1.83125571456412E-17,9.03256487845937E-18,3.534722306664E-17,7.44217535114677E-04,6.73748526162309E-18,2.37483312245962E-17,1.5755986066888E-17,3.36254133539786E-04
2024-11-14 01:17:50.588929,503,7.80625564189563E-18,1.85614127429235E-17,0.123808541999049,5.77916928664811E-18,8.40821314191257E-18,2.2338834811589E-17,4.39295659020178E-03,2.18485209732502E-17,7.24097979807455E-18,4.865845727046E-17,3.93497259411269E-04,9.02565445296817E-19,1.20424116141165E-17,8.26567930520823E-18,2.34783993568107E-04
2024-11-14 01:19:40.781613,504,3.86924650305764E-18,2.73976200840014E-17,0.123027085787903,1.77426628176132E-17,1.82931295320287E-17,1.6215561364795E-17,4.7303711288947E-03,1.5111822750926E-17,8.38535239638595E-18,4.0538469670397E-17,5.80712493034508E-05,4.32525028331468E-18,1.86517422931841E-17,1.27222577497635E-17,1.04343418546292E-04
2024-11-14 01:21:30.957639,505,8.75493254282045E-18,1.52508322372931E-17,0.122231107492172,6.95690882323994E-18,9.17643871905783E-18,2.76830076576765E-17,4.98466081401744E-03,2.62448890649003E-17,1.05164375879848E-17,3.96277090847855E-17,2.48540345920584E-04,1.32331395760049E-17,2.51205861771244E-17,1.04316325257941E-17,3.16562013265549E-05
2024-11-14 01:23:21.138848,506,8.10441123932915E-18,1.79608090903761E-17,0.121397754305208,1.63873744162242E-17,1.2550753411547E-17,2.41796939567162E-17,5.16035849508111E-03,2.30396088799136E-17,1.50352047506492E-17,3.24531341088879E-17,5.17887229332461E-04,3.15909428242685E-18,1.46381257784988E-17,1.05036260717644E-17,1.68616706513418E-04
2024-11-14 01:25:11.321667,507,3.59819595993627E-18,2.01670268502452E-17,0.12055685622253,2.39856333576908E-17,2.33200567967774E-17,2.40955497522526E-17,5.23753476460105E-03,1.53997811713109E-17,2.17461103726087E-17,3.40087172602229E-17,7.31204461781189E-04,5.52557700128925E-18,1.89581305659002E-17,1.20673663670392E-17,2.91950310437128E-04
2024-11-14 01:27:01.503135,508,8.87012902364703E-18,8.81969874767318E-18,0.119690480205557,1.01571331774887E-17,9.27745052402913E-18,1.41353243892539E-17,5.21131184429859E-03,2.98880695760484E-17,6.27275060272843E-18,4.14089842009271E-17,8.91239319814854E-04,4.05276344189191E-18,1.97995739963054E-17,1.3144472899477E-17,3.92763749438519E-04
2024-11-14 01:28:51.695181,509,8.15862134795342E-18,3.04385977857106E-17,0.118813983617635,7.58484710830852E-19,1.99513578992773E-17,8.78166495926599E-18,5.12539277816178E-03,1.83203719431728E-17,7.50593149115449E-18,3.58399632236917E-17,9.83321808881683E-04,4.25096756998127E-18,1.55663122401399E-17,8.50522289672678E-18,4.63517183437185E-04
2024-11-14 01:30:41.884711,510,9.5342028542944E-18,2.10551976759027E-17,0.117820433249644,2.95020474911024E-17,1.71439586845751E-17,2.50326188328403E-17,4.92618839759007E-03,1.34459052041608E-17,2.86159002162673E-18,3.63830498482147E-17,1.01254584453645E-03,6.65270515079109E-18,1.57762599167863E-17,1.3333035414206E-17,5.02132870447721E-04
2024-11-14 01:32:32.059805,511,6.74915852372227E-18,1.41924059809814E-17,0.116775726675654,9.71653409201549E-18,1.50722699347101E-17,2.5541600690356E-17,4.58326069577345E-03,1.85370408465894E-17,1.2318362914281E-17,3.65178894112845E-17,9.4032531502321E-04,7.26353410836264E-18,1.54160636148395E-17,6.93982931093001E-18,4.8507090055047E-04
2024-11-14 01:34:22.240423,512,4.22838847269347E-18,8.38164218765673E-18,0.133911676554775,2.41014909956354E-17,7.43729050577056E-18,2.50496648644643E-17,0.0115152461559285,3.95516403346312E-17,1.07513584615076E-17,3.70737017280672E-17,1.23908642116162E-04,1.38963774059363E-17,2.19588045237189E-17,1.45588575906224E-17,2.23370381051255E-04
2024-11-14 01:36:12.410912,513,7.8198081690517E-18,2.77135896929861E-17,0.133810095875895,9.36682842588923E-18,2.16772568158262E-17,2.15935333841155E-17,0.0111444641036809,3.8178406920578E-17,1.74156387603542E-17,4.58825448281577E-17,8.40039703781172E-05,6.32102787359276E-19,2.07446618894096E-17,1.34906086422733E-17,2.75669960265936E-04
2024-11-14 01:38:02.589552,514,1.3200161450011E-17,2.96228278780945E-17,0.133665309955503,1.66209759019695E-17,1.02503096244116E-17,1.53413080172329E-17,0.0106853749214317,3.91578069391328E-17,1.73438407011706E-17,3.50736311120531E-17,3.27665535374153E-04,1.43364000950119E-17,1.75585495407809E-17,1.56132565002777E-17,3.3146621230411E-04
2024-11-14 01:39:52.773525,515,4.41812385287843E-18,9.73898195567218E-18,0.133506360365753,1.44802723340794E-17,2.15787875989778E-17,1.03230244214997E-17,0.0101866224947304,2.93260740956164E-17,1.41274954468758E-17,5.31720788539211E-17,5.92900896804176E-04,1.00724531145443E-17,1.93272551117586E-17,1.78350076940956E-17,3.87303617586371E-04
2024-11-14 01:41:42.943906,516,4.36391374425416E-18,1.18772886467465E-17,0.133284206815891,1.01899843513475E-17,1.31992304909339E-17,2.19178796736367E-17,9.55998491428388E-03,3.86719218771932E-17,5.89706726234909E-18,5.99116474761088E-17,8.86045169955459E-04,4.97103267736676E-18,1.95478393476636E-17,1.62323473996414E-17,4.32723213829271E-04
2024-11-14 01:43:33.121500,517,9.92044987824237E-18,1.04149736806563E-17,0.133000439021356,1.66578782380635E-17,1.33679466030236E-17,3.37390632561621E-17,8.85410433159909E-03,3.96843658221542E-17,1.21106896963296E-17,3.95585236347511E-17,1.1760350883165E-03,1.07088440896438E-17,1.62747331572539E-17,1.50288869059613E-17,4.63671063601192E-04
2024-11-14 01:45:23.309290,518,5.40745833527145E-18,2.72151033524186E-17,0.132709799488473,2.00567950382113E-17,1.03035590107886E-17,1.05474250455553E-17,8.12280705173205E-03,3.07173628320827E-17,1.38486779021646E-17,4.00755457344005E-17,1.468031786608E-03,1.7379275808238E-17,1.07756896427872E-17,1.02379202927047E-17,4.81153596421099E-04
2024-11-14 01:47:13.482444,519,2.50721752387273E-18,1.83381458671746E-17,0.132395788343163,1.22277090016303E-17,1.22338249301039E-17,1.04716991078366E-17,7.35514170678911E-03,2.88840330680387E-17,7.10716219678393E-18,3.56077688674228E-17,1.74499081911692E-03,5.53901034559016E-18,2.19420061339524E-17,1.32807441386332E-17,4.77759905895524E-04
2024-11-14 01:49:03.662067,520,3.41523684332934E-18,3.04562427776738E-17,0.13203201117016,1.57821573896376E-17,9.70748275287176E-18,1.71664422260188E-17,6.53546343168001E-03,3.60891007427299E-17,6.79611739570836E-18,3.46518856947614E-17,2.00171719948442E-03,9.21173955364651E-18,2.47337914013835E-17,1.40968061871373E-17,4.4996724304867E-04
2024-11-14 01:50:53.848193,521,3.26615904461258E-18,1.32141592788886E-17,0.131648633650103,3.38676601856473E-17,1.52407333403287E-17,2.85877516435271E-17,5.68589300514895E-03,3.10782162538073E-17,1.24698863999659E-17,4.43502369714706E-17,2.23493109456673E-03,6.39670579399176E-18,2.12942511134291E-17,1.07338378265094E-17,4.05520827262038E-04
2024-11-14 01:52:44.038115,522,6.68139588794192E-18,2.30132263712852E-17,0.131241071956377,9.88223325491299E-18,1.93058314123331E-17,7.38201649015615E-18,4.82978318203114E-03,3.81858373019874E-17,1.09979596039665E-17,4.02845554854872E-17,2.42992589785465E-03,5.69241098118903E-18,2.35732465805456E-17,1.05460390733648E-17,3.4253672126561E-04
2024-11-14 01:54:34.225989,523,1.68051336735253E-18,3.08150386062151E-17,0.130810924092817,2.03704593892015E-17,1.35682283805358E-17,2.91611399869244E-17,3.95004773686041E-03,2.60160315858237E-17,1.1563957923648E-17,4.61356711596395E-17,2.58473542397328E-03,4.63697898308158E-18,1.74880190323504E-17,1.34994901044495E-17,2.63695027119345E-04
2024-11-14 01:56:24.409363,524,6.9931040125315E-18,2.87979333613396E-17,0.130339899289801,4.37601187227962E-18,8.40614133041392E-18,1.2163166343813E-17,3.06789889956501E-03,4.2182977654614E-17,1.17793073733119E-17,3.48876812349812E-17,2.68394996461714E-03,5.55786889416406E-18,1.47372150995887E-17,1.26390599318616E-17,1.69955733523466E-04
2024-11-14 01:58:14.602953,525,6.30192512757199E-18,2.62134473126148E-17,0.129845271430773,2.37595288480552E-17,1.06167011198384E-17,2.12262022821615E-17,2.15872626524904E-03,3.16011429730307E-17,1.41901852925595E-17,3.83435977597786E-17,2.73706587496622E-03,6.76202212814056E-18,2.39620323380008E-17,9.15137554533184E-18,4.66033458714915E-05
2024-11-14 02:00:04.794709,526,7.72494047895922E-19,1.97374555059791E-17,0.12931936562005,9.35128343299081E-18,1.05512723891169E-17,2.58338822841794E-17,1.24276430589576E-03,3.09679475744476E-17,1.00664416302735E-17,3.49567722676843E-17,2.72689158046714E-03,3.94645561086307E-18,1.70174917872433E-17,1.44269349689761E-17,8.67083568888994E-05
2024-11-14 02:01:54.976659,527,4.63496428737553E-18,1.98298010913621E-17,0.128773663502719,2.24331235929865E-17,1.57040684479317E-17,2.18528625280579E-17,3.58361018436678E-04,2.31747803634693E-17,3.76076416390026E-18,4.20602379067794E-17,2.65891201892287E-03,2.34693898165344E-18,2.02369775435179E-17,1.04609073343498E-17,2.11663373944629E-04
2024-11-14 02:03:45.171345,528,5.2990381180229E-18,2.69289129425447E-17,0.128189441364035,1.67996090604485E-17,1.08232379607722E-17,2.26497503504077E-17,4.98497854332008E-04,4.37049967184966E-17,5.76590712662821E-18,3.60125559392185E-17,2.52178063401526E-03,7.26229471072568E-18,1.36100048630989E-17,2.02763684581448E-17,3.20283098601417E-04
2024-11-14 02:05:35.355156,529,3.76760254938713E-18,3.16357573711729E-17,0.127569054903341,1.32242050525782E-17,1.25554235455452E-17,1.65504759962399E-17,1.32626381878936E-03,3.37648882844341E-17,1.02478580716223E-17,3.67402980667215E-17,2.32942411074458E-03,4.90739373850717E-18,1.84483891258555E-17,7.60098389045927E-18,4.13209118457568E-04
2024-11-14 02:07:25.537941,530,6.27482007325986E-18,1.20498149185504E-17,0.12694025155184,4.93632002892037E-18,9.43175102489021E-18,1.968598494127E-17,2.10149308893858E-03,3.90536966142424E-17,9.93704720656649E-18,3.52491298793568E-17,2.08571808165502E-03,1.50007752845508E-17,2.08415702776556E-17,1.13531329455396E-17,4.80526451799032E-04
2024-11-14 02:09:15.732734,531,4.74338450462408E-19,1.71490327922688E-17,0.126267615467107,1.78835344599438E-17,2.16272868371698E-17,2.21578583765339E-17,2.83849512460881E-03,3.10058736975214E-17,4.63867753429085E-18,3.51344127301582E-17,1.78674073035532E-03,3.99231069791333E-18,2.30456267859179E-17,1.02482699563748E-17,5.05225276779802E-04
2024-11-14 02:11:05.926409,532,2.9341221292889E-18,2.95128229232292E-17,0.125591580418096,3.96628750311015E-17,9.91525311164612E-18,3.17834160015852E-17,3.4964787917755E-03,2.29173841093035E-17,5.95928126728643E-18,4.02817637314967E-17,1.45536677733124E-03,2.06830500598937E-18,2.07989328592862E-17,1.05473454645782E-17,4.93381896313862E-04
2024-11-14 02:12:56.114741,533,7.35224598216733E-18,1.6281842163073E-17,0.124836309650678,1.01572891314569E-17,1.64149165521631E-17,1.89673396501632E-17,4.11441776745815E-03,2.33965962040973E-17,1.43317010584123E-17,4.77899448961141E-17,1.09047923624751E-03,4.53509871127858E-18,1.56173538516839E-17,1.2530654941051E-17,4.46469900502299E-04
2024-11-14 02:14:46.305339,534,4.4113475893004E-18,3.18757939017899E-17,0.124087033043292,1.6948254640079E-18,1.25337688189074E-17,1.36093342005782E-17,4.65742216660175E-03,1.66564325701824E-17,9.65027876446299E-18,3.94598185399099E-17,7.1798641708783E-04,7.98226511662183E-18,1.68164030364311E-17,1.79896223341842E-17,3.66741413944476E-04
2024-11-14 02:16:36.505085,535,9.72393823447937E-18,1.13470887936334E-17,0.123288279412331,1.88508213182335E-17,1.80612807627775E-17,3.17247981742219E-17,5.10173498987422E-03,2.20113858188893E-17,1.07237327297389E-17,4.24990590887966E-17,3.48469366407298E-04,5.10990396926526E-18,1.98115912553204E-17,1.04174720604811E-17,2.55906488873081E-04
2024-11-14 02:18:26.690241,536,1.01643953670516E-18,1.35059172777612E-17,0.122477180949031,1.38248392247524E-17,1.63084753529233E-17,1.45902967734667E-17,5.4565120376534E-03,2.71214321697797E-17,4.81877936332627E-18,4.09827203121062E-17,5.28651467877382E-06,1.79545400031398E-18,1.1637230793076E-17,1.02046578073888E-17,1.17490508350002E-04
2024-11-14 02:20:16.877668,537,9.35124373768748E-19,1.83362645145716E-17,0.121626831605901,7.4916020423671E-18,1.03540581048212E-17,2.01560860661566E-17,5.72603690011806E-03,2.84291093704855E-17,4.00107810626011E-18,2.98761752392398E-17,3.29507887296849E-04,2.53789446546144E-18,1.32730604814649E-17,1.07982273895666E-17,2.78014011064477E-05
2024-11-14 02:22:07.068451,538,3.53043332415592E-18,1.27177443884922E-17,0.120760868875797,8.08459662520923E-18,1.46808538916115E-17,1.69511519050622E-17,5.90469490261381E-03,2.32667020237546E-17,1.54082657785702E-17,3.30255185354406E-17,6.13704482171988E-04,4.98580587410759E-18,1.74558779406595E-17,1.22891458625003E-17,1.72979212413561E-04
2024-11-14 02:23:57.257251,539,7.67750663391298E-18,1.14561714497181E-17,0.11984322182483,2.84136632633504E-17,1.43056448927003E-17,2.23693954613496E-17,5.9844557806546E-03,2.30035483892821E-17,3.5773742981954E-18,3.55137164196828E-17,8.41520802317021E-04,6.28471000898599E-19,1.97586106476831E-17,1.31914520031014E-17,3.04756588737177E-04
2024-11-14 02:25:47.446899,540,6.26804380968182E-18,1.40382182610831E-17,0.118930769901245,1.49837100685587E-17,2.88470243422624E-18,2.74093969294797E-17,5.96162919587091E-03,2.37039433806196E-17,1.04531995272611E-17,2.98957692269807E-17,1.00649515024067E-03,8.38673443095398E-18,1.38222004885582E-17,1.28206617819942E-17,4.12089169161201E-04
2024-11-14 02:27:37.630808,541,1.9312351197398E-18,2.48227344074832E-17,0.117987990369666,1.7549279620316E-17,2.24595443729526E-17,2.02217734592976E-17,5.85032242681183E-03,1.92827772603428E-17,4.32050692769681E-18,3.65215934989438E-17,1.10342253025617E-03,3.4728461845297E-18,1.35976880671877E-17,1.1673858113212E-17,4.86202235910243E-04
2024-11-14 02:29:27.815944,542,1.15874107184388E-18,1.77661593592034E-17,0.116970462497021,9.81766798470531E-18,1.27644162131026E-17,2.93809788871598E-17,5.63732070633796E-03,1.94106678865768E-17,1.87537949477049E-17,3.72758535928628E-17,1.13154143223746E-03,4.07961735739576E-18,1.23404589106059E-17,1.13054327067569E-17,5.26803321923279E-04
2024-11-14 02:31:17.998666,543,8.44322441823087E-18,9.70685789487714E-18,0.115847600049161,1.18337964379647E-17,1.37915174970197E-17,1.69227745070174E-17,5.27449640534071E-03,2.468550735713E-17,9.46116173809289E-18,3.2083481944421E-17,1.04782929204538E-03,7.4784635333479E-18,1.32696996407132E-17,8.55456968584397E-18,5.06887901380194E-04
2024-11-14 02:33:08.176544,544,1.35525271560688E-20,2.05779314324919E-17,0.133919597060118,3.46644215815697E-18,2.29374302204921E-17,2.9273844600865E-17,0.0115023602667333,4.23522615578599E-17,7.30917421975973E-18,4.54750345995936E-17,1.14260343248116E-04,7.62348742207285E-18,2.16819753991217E-17,1.68566665759197E-17,2.24769373001407E-04
2024-11-14 02:34:58.362396,545,1.36880524276295E-18,1.41701998651979E-17,0.133798532115517,1.46142089699425E-17,2.28112857822179E-17,8.76415779514579E-18,0.0111386664806029,3.55555119850815E-17,1.0197507510969E-17,3.88553470016057E-17,8.45616191054476E-05,1.34973364353658E-18,1.52101040027704E-17,1.31507681641584E-17,2.76585950119664E-04
2024-11-14 02:36:48.550623,546,9.35124373768748E-19,2.02367094992912E-17,0.13365605048739,2.58038011856152E-17,1.7261465417003E-17,8.38370046008157E-18,0.01066779401531,3.42924553116875E-17,6.70237019110735E-18,3.942748089281E-17,3.3496818098381E-04,7.36646147316506E-18,1.75222699832799E-17,1.31071132925585E-17,3.33760236539941E-04
2024-11-14 02:38:38.721203,547,8.22638398373376E-18,1.48709395347207E-17,0.133466649801434,2.99411764610079E-17,1.81172924589331E-18,1.81349668819699E-17,0.0101306886587769,3.50072439610533E-17,1.81303627570553E-17,4.30713170040423E-17,5.99034586862663E-04,8.61723001252876E-18,1.7928693457543E-17,1.6342415618809E-17,3.85883325877728E-04
2024-11-14 02:40:28.909472,548,7.31836466427715E-19,9.36145898503507E-18,0.133236966146099,3.75425257568181E-18,2.03448423846296E-17,4.52513919499611E-17,9.48725927585169E-03,2.68181667971583E-17,1.08613895961463E-17,3.83157618831515E-17,9.01354098479127E-04,5.24388032406145E-18,2.05144787477484E-17,8.35842191787771E-18,4.34289995988868E-04
2024-11-14 02:42:19.086753,549,6.09863722023096E-18,1.91387330501633E-17,0.132993648484651,2.36806905979983E-17,1.24859472347318E-17,1.35962921396327E-17,8.81437831823892E-03,3.69579846792621E-17,1.4939380004939E-17,4.75595384593548E-17,1.19903039751323E-03,1.41561409515676E-17,2.21279447078006E-17,1.25728858160037E-17,4.69029686852793E-04
2024-11-14 02:44:09.276546,550,7.04731412115578E-18,6.55754668176137E-18,0.132686277329716,2.08987373365263E-17,9.38507864807802E-18,1.32006158903222E-17,8.06135726642693E-03,3.17986383661934E-17,1.6696950451782E-17,3.57009474177191E-17,1.49670268313036E-03,1.33436816558167E-17,1.41177237544343E-17,1.42431413580584E-17,4.877520053175E-04
2024-11-14 02:45:59.459628,551,1.01779478942077E-17,2.96790951066434E-17,0.132349888341715,2.83253674408605E-17,2.41653154552828E-17,1.01751180585766E-17,7.25010157992424E-03,3.76802924846563E-17,1.68846818833865E-17,4.9470789228581E-17,1.78886040356201E-03,5.62391017229076E-18,1.59540268298251E-17,1.53234925567346E-17,4.82732349766658E-04
2024-11-14 02:47:49.645055,552,7.35902224574536E-18,2.3469725747104E-17,0.131984573222169,2.79211840816767E-18,1.23451722102817E-17,6.12043425135271E-18,6.41129415882658E-03,3.42439574424359E-17,8.50809960635448E-18,3.87116899434211E-17,2.0518154792853E-03,6.22819883167333E-18,2.24840041260067E-17,1.50735001069474E-17,4.54571020950602E-04
2024-11-14 02:49:39.811497,553,6.7762635780344E-20,1.52369417129669E-17,0.131599004584936,1.83444598564319E-17,1.65112530134353E-17,4.41844208725368E-17,5.52760186643213E-03,3.06497403212116E-17,1.51171844359996E-17,3.85101077040173E-17,2.30044330363567E-03,2.84822353021014E-18,2.62641002044619E-17,7.61833673350609E-18,4.0895009815194E-04
2024-11-14 02:51:29.995950,554,3.11708124589583E-18,1.65702362266324E-17,0.131176158186505,5.7954204023809E-18,9.67085333421799E-18,1.52927361734639E-17,4.6388611244977E-03,3.67052524280562E-17,8.26881052113878E-18,3.92747556374288E-17,2.49948804697314E-03,5.22423086602006E-18,1.15847108948869E-17,1.07047798701533E-17,3.43069771497761E-04
2024-11-14 02:53:20.183270,555,1.05574186545776E-17,2.13664844122864E-17,0.130703114769351,1.39115985233786E-17,1.18138428496744E-18,2.09602387940699E-17,3.70803156845584E-03,2.93981770672556E-17,1.1741402842722E-17,3.53911534029757E-17,2.66181767731577E-03,3.45044550870901E-18,1.83110572631101E-17,1.14788528805172E-17,2.63240912141465E-04
2024-11-14 02:55:10.378720,556,8.66006485272797E-18,2.69714475104791E-17,0.130204943885138,1.96063116720685E-17,1.40183736515679E-17,2.32994464371639E-17,2.78844136834436E-03,2.56969905273166E-17,1.00568315984277E-17,3.83034791646831E-17,2.76737891854156E-03,3.74174133498722E-18,2.18981134123817E-17,1.28489233219116E-17,1.66143852473989E-04
2024-11-14 02:57:00.560708,557,1.1235045012381E-17,2.12961877120976E-17,0.129698698970673,1.08149385027722E-17,2.23935582837731E-17,1.4978866047932E-17,1.83882972229818E-03,3.04926788813024E-17,9.29301678597844E-18,3.80958117005734E-17,2.82010474169103E-03,1.98254604914826E-18,1.61293990363381E-17,1.46919444445565E-17,3.09260478945627E-05
2024-11-14 02:58:50.749340,558,1.55854062294791E-18,2.00506794737448E-17,0.129169147251872,2.30508575414155E-17,3.75906506711096E-17,2.2553330722655E-17,8.92949337637572E-04,2.56403563364083E-17,5.02439560456475E-18,3.85431734223247E-17,2.81087800119584E-03,9.32261526623152E-18,1.48934326035888E-17,1.44079300163352E-17,1.07252335512942E-04
2024-11-14 03:00:40.915886,559,4.89246230334084E-18,1.93683173744698E-17,0.128582574694747,1.14296128939493E-17,1.62037534649687E-17,2.48032896524643E-17,4.38878269862617E-05,2.88262365231019E-17,8.73043834013728E-18,3.76820939954669E-17,2.73663938636837E-03,6.02582721567688E-18,1.24595292916053E-17,1.18279088206405E-17,2.37552665160904E-04
2024-11-14 03:02:31.090806,560,6.50521303491303E-19,2.34713295384096E-17,0.127958381356456,1.35351773451208E-17,5.80190687357218E-18,1.88622770071645E-17,9.51130320638938E-04,2.37064540974143E-17,1.2959499277955E-17,4.4477336597632E-17,2.59121148792744E-03,2.80750009234021E-18,1.97491362065436E-17,9.68841213900504E-18,3.5176652222054E-04
2024-11-14 03:04:21.290348,561,3.61852475067037E-18,8.35784797893943E-18,0.127327036501185,1.35392017323872E-17,1.06277897398921E-17,2.01610980183264E-17,1.8070186870159E-03,2.8491004401371E-17,7.30767733758895E-18,3.24473334821938E-17,2.38976655876475E-03,3.28837013255733E-18,1.02293548099572E-17,1.22646694209307E-17,4.50006051144559E-04
2024-11-14 03:06:11.477345,562,9.45966395493603E-18,3.64903386550592E-17,0.126649239955323,1.26873973070001E-17,3.73733764568383E-17,2.05378519970186E-17,2.63638729127626E-03,2.78320077782217E-17,1.2358689368534E-17,3.4420117892494E-17,2.13151650401342E-03,1.23387149766416E-17,2.14207476839443E-17,8.55474773703627E-18,5.18275314115654E-04
2024-11-14 03:08:01.653225,563,1.14518854468781E-17,6.3269012508556E-18,0.125932428572255,1.07506463649184E-17,1.28806069779044E-17,2.92651488625267E-17,3.40664923796774E-03,2.98868769493061E-17,8.76332313970105E-18,2.3282740716031E-17,1.81656020849598E-03,7.22018060568886E-18,1.21460563417422E-17,9.93515675707046E-18,5.41305008649677E-04
2024-11-14 03:09:51.831192,564,4.05898188324261E-18,2.40830852557402E-17,0.125211048678041,5.819358448901E-18,1.57576460319325E-17,1.68828963587295E-17,4.09979766823244E-03,3.06194143869644E-17,1.28048660498141E-18,4.37255935591321E-17,1.46276712927076E-03,5.43749375529084E-18,1.93196179345915E-17,1.09445565144576E-17,5.30258587277852E-04
